date,open,high,low,close,volume,ticker,vix,sma_5,sma_10,sma_20,sma_50,ema_5,ema_10,ema_20,ema_50,rsi_14,macd_line,macd_signal,macd_hist,bb_middle_20,bb_upper_20,bb_lower_20,bb_pct_b_20,atr_14,adx_14,pdi_14,ndi_14,cci_20,stoch_k_14,stoch_d_14_3,obv,mfi_14,roc_12,williams_r_14,vwap,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,keltner_middle,keltner_upper,keltner_lower
2016-01-19,22.264270833377413,22.31856792960295,21.60591185310772,21.868350982666016,212350800,AAPL,26.049999237060547,22.201377868652344,22.30748233795166,,,22.1307893357137,22.40854032576369,22.827685083291577,23.322009717635215,,-0.4762818614103992,-0.355316531988681,-0.12096532942171817,,,,,,,,,,,,-671369200.0,,,,21.9309435884589,22.367209018054943,,,,22.00975799560547,22.827685083291577,24.396425519683152,21.2589446469
2016-01-20,21.515416277343235,22.214498535192835,21.135333138627338,21.897762298583984,289337600,AAPL,27.59000015258789,22.057940673828124,22.1735481262207,,,22.05311365667046,22.315671593549194,22.73912100855752,23.266156877672422,,-0.4899373256984312,-0.3822406907306311,-0.10769663496780008,,,,,,,,,,,,-382031600.0,,,,21.749197990801388,22.014277955114707,,,,22.04387855529785,22.73912100855752,24.41505969162899,21.063182325486054
2016-01-21,21.958852154712744,22.14436887136715,21.479224496377704,21.786911010742188,208646000,AAPL,26.690000534057617,22.008620834350587,22.074003601074217,,,21.96437944136104,22.219533305766102,22.64843434209892,23.20814723583202,,-0.5038955577097894,-0.4065716641264628,-0.09732389358332666,,,,,,,,,,,,-590677600.0,,-8.59037669105085,,21.80350145949568,22.014277955114707,,,,21.99384117126465,22.64843434209892,24.26152758278992,21.03534110140792
2016-01-22,22.314040048244536,22.954299360353268,22.25521891877665,22.945249557495117,263202000,AAPL,22.34000015258789,22.094591522216795,22.186445236206055,,,22.291336146739066,22.351481715171378,22.676702457850936,23.197837522956064,42.35704703620523,-0.41668601999811017,-0.40859453530079226,-0.008091484697317908,,,,,0.802344480454349,,13.353497748145934,23.2427957376085,,64.36025981403174,,-327475600.0,32.744495823412606,-1.2559863448339814,-35.639740185968265,22.71825594554168,22.044816249490303,,,,22.86731719970703,22.676702457850936,24.42101087282033,20.932394042881544
2016-01-25,22.967880831467927,22.97014371445254,22.44526705683098,22.497303009033203,207178000,AAPL,24.149999618530273,22.199115371704103,22.24255313873291,,,22.35999176750378,22.37799467769171,22.65961679605877,23.170365581233597,39.328317764976674,-0.37934452827797216,-0.4027445338962283,0.023400005618256114,,,,,0.7853764491615204,,13.786101152378299,23.74495554368572,,48.4313716392714,,-534653600.0,30.779211697946224,-1.2512018067538322,-51.568628360728596,22.637571260105574,22.05273842653994,,,,22.9173583984375,22.65961679605877,24.277642465623387,21.041591126494154
2016-01-26,22.60815696057469,22.823084210172762,22.187350539908493,22.62173080444336,300308000,AAPL,22.5,22.34979133605957,22.275584602355956,,,22.447238113150306,22.4223103371011,22.65600860638111,23.148850491947705,44.68748096102959,-0.3358394952077859,-0.3893635261585398,0.05352403095075392,,,,,0.7751956946957377,,12.966501151522843,26.433312060126074,,73.40797085735647,62.0665341035532,-234345600.0,30.18560792115693,3.670334632501082,-26.592029142643533,22.54405518484154,22.05273842653994,,,,23.08795738220215,22.65600860638111,24.211023670666442,21.10099354209578
2016-01-27,21.728081296765147,21.861562015968353,21.117232500375312,21.135332107543945,533478800,AAPL,23.110000610351562,22.197305297851564,22.127622985839842,,,22.00993611128152,22.188314295363433,22.511182273158525,23.069888986676972,37.931026771550535,-0.41650024004553643,-0.3947908689359392,-0.021709371109597253,,,,,0.8367651484995251,,12.012421748147815,28.717748863935565,,0.9768199917580421,40.93872082946197,-767824400.0,28.354584685085015,-3.6510015434445653,-99.02318000824195,21.371375541295873,22.043688107413928,,,,23.431432723999023,22.511182273158525,24.330557618143995,20.691806928173055
2016-01-28,21.219043880042285,21.38419806730843,20.90230762330095,21.286914825439453,222715200,AAPL,22.420000076293945,22.097306060791016,22.0529634475708,,,21.768929016000833,22.024423482649983,22.394585373375755,22.999968431334327,45.5606251635464,-0.4628574701570045,-0.40840418918015226,-0.05445328097685226,,,,,0.8021825306690873,,12.530285170314016,24.93961401253244,,18.599501371712392,30.994764073608973,-545109200.0,29.197252372313386,-4.5062248858187655,-81.40049862828761,21.191140172016276,21.936225668876745,,,,23.1721248626709,22.394585373375755,24.058398089821132,20.730772656930377
2016-01-29,21.44527940935464,22.02219009399414,21.34573330527596,22.02219009399414,257666000,AAPL,20.200000762939453,21.91269416809082,22.00364284515381,,,21.853349375331938,22.024017411985284,22.35911915629179,22.961624182811182,50.64798651320831,-0.4352480709561348,-0.4137729655353488,-0.02147510542078601,,,,,0.8117159794857552,,17.997257836516624,24.64670301939595,,54.15721659396717,24.577845985812534,-287443200.0,36.29598737449061,-2.6210901372096473,-45.84278340603283,21.796704497754746,21.936225668876745,,,,22.981050491333008,22.35911915629179,23.987793294676074,20.730445017907506
2016-02-01,21.825370225258307,21.87966733486503,21.583293525922265,21.816320419311523,163774000,AAPL,19.979999542236328,21.776497650146485,21.987806510925292,22.245945549011232,,21.8410063899918,21.986254322408232,22.307424038484143,22.916710309732768,46.33640095485052,-0.42507933542066567,-0.41603423951241225,-0.00904509590825342,22.245945549011232,23.540079608085303,20.95181148993716,0.3340105776958312,0.8091300878893701,,18.05477511154322,24.725471196689547,,44.201414218549345,38.986044061409636,-451217200.0,31.21115951686629,-0.9857248652927808,-55.798585781450655,21.759760426699604,21.936225668876745,,,,23.00152587890625,22.307424038484143,23.79957435827924,20.815273718689046
2016-02-02,21.5878150542907,21.72808444103568,21.32990165607242,21.375150680541992,149428800,AAPL,21.979999542236328,21.52718162536621,21.93848648071289,22.122984409332275,,21.68572115350853,21.875144569341643,22.21863609963251,22.856256990940974,40.609928287068996,-0.4474611960235393,-0.42231963081463764,-0.02514156520890165,22.122984409332275,23.236349216035418,21.009619602629133,0.16415602312563535,0.8089679959820233,,14.802205424982043,26.967772171876124,,22.86656371190977,40.40839817480876,-600646000.0,26.11812981968106,-5.064292147639316,-77.13343628809022,21.4777122592167,21.936225668876745,,,,23.012895584106445,22.21863609963251,23.616365911551807,20.82090628771321
2016-02-03,21.492796081682272,21.909076777275168,21.28465573388582,21.798219680786133,183857200,AAPL,21.649999618530273,21.65975914001465,21.928532218933107,22.051040172576904,,21.723220662601065,21.861158225967912,22.178596440694758,22.81476533171922,48.17413776260831,-0.42614847486929364,-0.42308539962556885,-0.003063075243724789,22.051040172576904,23.04031954258803,21.06176080256578,0.3722198706175748,0.7907071182277046,,16.779048214729638,24.443217160950958,,43.32606734735173,36.79801509260361,-416788800.0,31.752949900337015,-0.8030335395266874,-56.67393265264827,21.663984063982372,21.936225668876745,,,,23.26082992553711,22.178596440694758,23.549255757133945,20.80793712425557
2016-02-04,21.80504406195523,22.13942170836115,21.652641187948735,21.973369598388672,185886800,AAPL,21.84000015258789,21.797050094604494,21.947178077697753,22.010590839385987,,21.806603641196936,21.881560293680778,22.159051027141796,22.781769420608217,45.58361141225967,-0.39062200788990964,-0.41659272127843705,0.02597071338852741,22.010590839385987,22.938200837482018,21.082980841289956,0.4799370203675501,0.7488786935827504,,19.913283585965992,22.44212092380388,,51.79627049120908,39.32963385015686,-230902000.0,37.72777321997072,0.48023106911856406,-48.20372950879092,21.921810831566187,21.936225668876745,,,,23.31997299194336,22.159051027141796,23.457510657105647,20.860591397177945
2016-02-05,21.95516830962167,22.046155681463933,21.311436428419146,21.386499404907227,185672400,AAPL,23.3799991607666,21.66991195678711,21.791303062438963,21.98887414932251,,21.666568895767035,21.791549222994675,22.085474682167074,22.727052949404257,45.24330004022814,-0.40515220437591637,-0.41430461789793294,0.009152413522016567,21.98887414932251,22.95473742093408,21.023010877710938,0.18816769302646605,0.7341331921667733,,20.313253720059738,25.376231892238312,,23.415384985210704,39.5125742745905,-416574400.0,39.2579343852832,-2.334772323790446,-76.58461501478929,21.58136383826344,21.862695916736854,,,,23.788562774658203,22.085474682167074,23.41502138051742,20.75592798381673
2016-02-08,21.184052323567805,21.768643858114547,21.16358107706259,21.611692428588867,216085600,AAPL,26.0,21.628986358642578,21.70274200439453,21.97264757156372,,21.64827674004098,21.758847987648164,22.040352562778672,22.68331332113699,47.96352958945514,-0.39395502646441116,-0.4102346996112286,0.01627967314681744,21.97264757156372,22.953030343898995,20.992264799228444,0.3159111149438828,0.7264479567779681,,18.43711012508894,27.098491492869233,,34.30565934715151,36.5057716078571,-200488800.0,32.926620180344685,-0.8042378383375626,-65.6943406528485,21.51463912125534,21.52086466583105,,,,24.104740142822266,22.040352562778672,23.34818632726603,20.732518798291313
2016-02-09,21.447911121716718,21.823232849727436,21.366022681589314,21.60713768005371,177324800,AAPL,26.540000915527344,21.67538375854492,21.601282691955568,21.93843364715576,,21.634563720045225,21.73126429535826,21.999094002519154,22.64111035482,47.68489214011074,-0.38105613451986287,-0.4043989865929555,0.023342852073092613,21.93843364715576,22.919736381333802,20.95713091297772,0.33119584020136705,0.6820225833188699,,20.209774111659357,23.935229776878302,,34.085392926875436,30.602145753079217,-377813600.0,39.459187569344735,-5.831759964468586,-65.91460707312456,21.598797737123487,21.52086466583105,22.424902662248833,,,24.066070556640625,21.999094002519154,23.23539805278631,20.762789952252
2016-02-10,21.818690781736706,21.916501914699385,21.404699838010007,21.443368911743164,169374400,AAPL,26.290000915527344,21.60441360473633,21.63208637237549,21.879854679107666,,21.570832117277874,21.678919680155516,21.946167803397632,22.594140102150323,47.286232112244505,-0.3796718202459779,-0.39945355332356,0.019781733077582075,21.879854679107666,22.83051358193195,20.929195776283382,0.27042987444405153,0.6710695620117223,20.812661419982796,21.532387658218386,24.3258943168579,,26.165579117099874,31.518877130375603,-547188000.0,33.476396009825336,-4.684713082571978,-73.83442088290012,21.588190221484183,21.65150139271187,22.424902662248833,,,24.09336280822754,21.946167803397632,23.143799145139624,20.74853646165564
2016-02-11,21.33418415064035,21.54572906563232,21.061222018312716,21.313711166381836,200298800,AAPL,28.139999389648438,21.47248191833496,21.634766006469725,21.843864727020264,,21.485125133645862,21.612518132196666,21.885933837967556,22.543927202708424,34.610839891537765,-0.38460356715143007,-0.396483556089134,0.011879988937703923,21.843864727020264,22.824071642082263,20.863657811958266,0.2295705873463992,0.6222923261337596,21.5148169854772,13.923540131414933,30.17517564335005,,19.895365248788828,26.715445764254714,-747486800.0,25.576676918918338,-5.782137756694561,-80.10463475121118,21.306887416775623,21.600321863336934,22.031242907057617,,,24.091087341308594,21.885933837967556,23.04199840750904,20.72986926842607
2016-02-12,21.425169463556387,21.49568384994566,21.156757680456938,21.379674911499023,161405600,AAPL,25.399999618530273,21.47111701965332,21.570514488220216,21.787078666687012,,21.449975059596916,21.570183001160732,21.83771870211341,22.498270250111975,38.63956878524451,-0.37882245965032624,-0.39295133680137245,0.014128877151046215,21.787078666687012,22.734524121322696,20.83963321205133,0.28499883386709274,0.6090101484099854,22.292289351965575,14.04137228397424,30.833279694304665,,24.852827312702576,23.637923892863764,-586081200.0,31.17760134501249,1.1560868914279432,-75.14717268729743,21.344038813967206,21.600321863336934,21.936225668876745,,,24.275341033935547,21.83771870211341,22.906835593370523,20.768601810856296
2016-02-16,21.613963906483452,22.030229902301087,21.520703121743708,21.98246192932129,196231600,AAPL,24.110000610351562,21.545270919799805,21.58712863922119,21.787467575073244,,21.627470682838375,21.64514280628083,21.851503771371302,22.478042472826065,44.077893944507366,-0.32189046278300637,-0.37873916199769925,0.05684869921469288,21.787467575073244,22.7352436032303,20.83969154691619,0.6028694271932636,0.610068814162685,20.96379176347844,20.275621404731435,27.760014959424442,,87.312424865632,44.02020580904114,-389849600.0,38.99847955478162,3.267486667680952,-12.687575134368002,21.84446498445536,21.600321863336934,21.936225668876745,,,24.14113426208496,21.851503771371302,22.96280122450969,20.740206318232914
2016-02-17,21.989293241696416,22.3395935661552,21.871010849168574,22.319122314453125,179452800,AAPL,22.309999465942383,21.687667846679688,21.681525802612306,21.810006141662598,,21.85802122670996,21.76768453503943,21.896038870712427,22.471810309752616,63.934904719502136,-0.24676125545157035,-0.3523435806884735,0.10558232523690314,21.810006141662598,22.786873534964887,20.83313874836031,0.7605861226821514,0.5360748436568693,19.616318649578897,27.19632330337211,17.33306316272902,,98.57570083365432,70.24698433732964,-210396800.0,50.99726574458976,1.3483319288028595,-1.4242991663456714,22.1765755765923,21.70040779223396,21.936225668876745,,,24.0364990234375,21.896038870712427,22.975675956729884,20.81640178469497
2016-02-18,22.482889606555805,22.49426367711747,21.857353905333543,21.896024703979492,156084000,AAPL,21.639999389648438,21.778199005126954,21.69130630493164,21.80991926193237,,21.87068905246647,21.791019111210346,21.896037521499768,22.449230482075237,56.73930265567553,-0.21883862313051594,-0.325642589176882,0.10680396604636605,21.80991926193237,22.786754101550446,20.833084422314297,0.5440736952424763,0.5471476527837584,19.66638159965725,28.66511660970025,14.176504993126308,,58.2539021484591,81.38067594924847,-366480800.0,52.15608749611757,0.3653424735979627,-41.7460978515409,22.08254742881017,21.777742847715093,21.936225668876745,,,23.927310943603516,21.896037521499768,23.01098050889002,20.781094534109513
2016-02-19,21.836882688527428,22.00975849573467,21.791389877102137,21.84598159790039,141496800,AAPL,20.530000686645508,21.884653091430664,21.678567504882814,21.812872791290282,,21.86245323427778,21.801012290608533,21.89127029068078,22.42557366308799,47.70194085303605,-0.19846007210317396,-0.3002060857621404,0.10174601365896646,21.812872791290282,22.789771922992728,20.835973659587836,0.5169458675597398,0.5102257492178902,19.622529101048965,21.807925965964024,16.125828762077937,,54.76181203568173,70.53047167259838,-507977600.0,44.114425010297765,2.2027022143380703,-45.23818796431827,21.8823766569124,21.777742847715093,21.936225668876745,,,24.49370765686035,21.89127029068078,22.882903141684636,20.899637439676923
2016-02-22,21.90740711760314,22.041613923126658,21.818694879816537,22.037063598632812,137123200,AAPL,19.3799991607666,22.01613082885742,21.74362392425537,21.76746349334717,,21.920656689062792,21.84393071024931,21.90515536762859,22.410337974285827,52.89001448840354,-0.1649893090221468,-0.2731627304141417,0.10817342139199487,21.76746349334717,22.59588251774019,20.939044468954148,0.6627196487207537,0.49479878316347914,19.6492416261046,22.94772040335927,16.628604074744032,,68.09582780266203,60.37051399560095,-370854400.0,50.263147190337904,1.0957037838150052,-31.904172197337974,21.965790800525337,21.777742847715093,21.936225668876745,,,24.921348571777344,21.90515536762859,22.797552806926337,21.012757928330846
2016-02-23,21.92787739982938,21.950623813169514,21.507062678996533,21.538908004760742,127770400,AAPL,20.979999542236328,21.92742004394531,21.736345481872558,21.719543743133546,,21.793407127628775,21.788472036524116,21.87027466640308,22.37616424999073,52.11242377598703,-0.17662446442114543,-0.25385507721554246,0.07723061279439702,21.719543743133546,22.47813894388748,20.96094854237961,0.3809406267049425,0.4979117943347059,18.537058549169267,22.80424818441877,17.36013391189652,,33.33371249279985,52.0637841103812,-498624800.0,50.68550216060932,-1.9772187951537012,-66.66628750720015,21.665531498975596,21.777742847715093,21.936225668876745,,,24.79169464111328,21.87027466640308,22.793145632968972,20.94740369983719
2016-02-24,21.37740423368996,21.923325045042535,21.227274795760042,21.859634399414062,145022800,AAPL,20.719999313354492,21.8355224609375,21.761595153808592,21.68143892288208,,21.81548288489054,21.80141064795865,21.869261307642223,22.355908177419096,50.81371799297553,-0.15814250096458338,-0.23471256196535067,0.0765700610007673,21.68143892288208,22.3155750655347,21.04730278022946,0.640502539239116,0.5030281661842163,17.40934267392336,20.002263106997752,21.15646999839459,,55.71452694315059,52.38135574620416,-353602000.0,49.88327370555995,2.2123068649480437,-44.28547305684941,21.670078080072216,21.777742847715093,21.936225668876745,,,25.019155502319336,21.869261307642223,22.877446734571585,20.86107588071286
2016-02-25,21.848256262644124,22.00975799560547,21.666281550198946,22.00975799560547,110330800,AAPL,19.110000610351562,21.858269119262694,21.818234062194826,21.725160217285158,,21.88024125512885,21.839291983894434,21.882641944591104,22.342333660485227,50.48534896381889,-0.12988446493104178,-0.21374694255848892,0.08386247762744714,21.725160217285158,22.320128735392,21.130191699178315,0.7391704515945531,0.4927921608266525,17.56681413638557,18.33178311333419,21.595920455332525,,66.19039798772431,51.74621247455824,-243271200.0,48.22025350770582,1.8418990938906088,-33.80960201227569,21.895265847136624,21.825510678787204,21.936225668876745,,,25.276206970214844,21.882641944591104,22.832421455862956,20.93286243331925
2016-02-26,22.109842609985662,22.296365910006482,21.968813855969604,22.04387855529785,115964400,AAPL,19.809999465942383,21.897848510742186,21.891250801086425,21.763008403778077,,21.934787021851854,21.87648954233142,21.89799781227746,22.330629538713175,60.284616165052306,-0.10354294515801143,-0.19170614307839345,0.08816319792038202,21.763008403778077,22.33651350023636,21.189503307319793,0.7448715392891062,0.4637087894689448,17.840398150833472,23.89637344052602,17.6945609804762,,68.57138666887971,63.49210386658487,-127306800.0,54.93249141423719,2.0212805680750234,-31.428613331120285,22.103019440424646,21.860769236438756,21.936225668876745,,,24.97821617126465,21.89799781227746,22.794199977513294,21.001795647041625
2016-02-29,22.032510243896585,22.344141457586762,21.98474225968538,21.99384117126465,140865200,AAPL,20.549999237060547,21.889204025268555,21.952667427062988,21.7615909576416,,21.954471738322788,21.89782620213746,21.90712575122862,22.31742215175441,56.32533505750248,-0.08571661192357638,-0.17050823684743005,0.08479162492385367,21.7615909576416,22.332533279243812,21.19064863603939,0.7033920107475071,0.44616139067247523,18.125302538266027,25.60107743719326,16.023380663035184,78.00168835557228,65.07969584986071,66.61382683548824,-268172000.0,63.347895761101974,2.5670978370382125,-34.92030415013928,22.107574962845593,21.860769236438756,21.936225668876745,,,25.23980140686035,21.90712575122862,22.771072685658442,21.043178816798797
2016-03-01,22.21221114651014,22.921908936946764,22.1598928357187,22.86731719970703,201628400,AAPL,17.700000762939453,22.154885864257814,22.041152954101562,21.814140796661377,,22.258753558784203,22.074097292604655,21.998572555845612,22.338986663438828,66.19892974286074,-0.0010942846200130418,-0.13662544640194665,0.1355311617819336,21.814140796661377,22.569861071579474,21.05842052174328,1.1968030619264478,0.4797940762113319,20.087285610337442,31.595224413751332,14.900171040764047,178.0875316143646,97.0660439059888,76.90570880824308,-66543600.0,63.91333383043521,7.289232837947535,-2.933956094011188,22.649706324124164,22.0745918663534,21.936225668876745,,,24.689327239990234,21.998572555845612,23.042917416990782,20.954227694700442
2016-03-02,22.8627666658433,22.949203720404107,22.664869248959473,22.9173583984375,132678400,AAPL,17.09000015258789,22.3664306640625,22.1009765625,21.891251182556154,,22.478288505335303,22.227417493665172,22.086075969425792,22.36166790794858,69.51801209983144,0.06920962054070756,-0.09545843301341582,0.1646680535541234,21.891251182556154,22.764025815393676,21.01847654971863,1.0878420254638452,0.4635463901224216,22.118153489428913,31.686055495858813,15.42243441482995,194.9354074614472,98.31326109086065,86.81966694890339,66134800.0,71.19173698421976,7.192267858626034,-1.6867389091393483,22.843810455933692,22.088239258082076,21.925755671852528,,,24.71662712097168,22.086075969425792,23.04393429997898,21.128217638872606
2016-03-03,22.878687643125172,23.135725361636695,22.84911574958967,23.08795738220215,147822800,AAPL,16.700000762939453,22.582070541381835,22.220169830322266,21.955738067626953,,22.68151146429092,22.383879291580985,22.181493246833064,22.39014984811539,73.24189645815781,0.13711134983542195,-0.048944476443648265,0.18605582627907022,21.955738067626953,22.977452170157246,20.93402396509666,1.0540783433307,0.44941085903152306,23.390563804991228,35.64723405710138,10.448347447979817,196.76545899611943,97.58621730466719,97.65517410050556,213957600.0,79.87694602212346,5.028988365521947,-2.413782695332825,23.02426616447617,22.18150007869837,22.019016492468822,,,24.798511505126953,22.181493246833064,23.06941719439368,21.29356929927245
2016-03-04,23.285853631377364,23.599758224447882,23.058386082226058,23.431432723999023,184220400,AAPL,16.860000610351562,22.85958137512207,22.378714942932127,22.02864122390747,,22.931485217526955,22.57434355202063,22.30053510180125,22.43098447069906,75.05550488247313,0.2161479302542766,0.004074004895936706,0.21207392535833988,22.02864122390747,23.245158258531877,20.812124189283065,1.07656056601158,0.46387128565531605,25.069126139791052,41.681335159680316,10.1226373506239,209.01930906121078,92.90509267995373,96.26819035849387,398178000.0,80.24367919387299,4.983665548647509,-7.0949073200462855,23.36319234355765,22.41351651010396,22.251032923874416,,,25.121517181396484,22.30053510180125,23.223880928795143,21.377189274807353
2016-03-07,23.290407250188636,23.39049354877753,22.96512851521479,23.1721248626709,143315600,AAPL,17.350000381469727,23.09523811340332,22.492221069335937,22.117922496795654,,23.01169843257494,22.68303106304795,22.3835436504555,22.460048799795995,65.8581717665628,0.2549224253453879,0.054243688985826946,0.20067873635956096,22.117922496795654,23.396521718511107,20.8393232750802,0.9122489471176345,0.4507105155111853,27.43036929126677,34.426950128952356,11.89616415899948,155.35656123402615,81.97528561818041,90.82219853426712,254862400.0,72.6359306845618,5.827999264448591,-18.024714381819592,23.17591564222107,22.41351651010396,22.3304901213803,,,25.485462188720703,22.3835436504555,23.30857358482659,21.45851371608441
2016-03-08,22.924183593458604,23.14710259671986,22.837746533447913,22.981050491333008,126247600,AAPL,18.670000076293945,23.117984771728516,22.636435317993165,22.18639039993286,,23.001482452160964,22.73721641364523,22.440449063872407,22.4804802386798,59.179779150555454,0.2671538044086752,0.0968257120703966,0.1703280923382786,22.18639039993286,23.497102527322618,20.875678272543105,0.8031405885374266,0.4411244878137823,28.414915663045264,30.165743121507607,14.217296369388343,113.27465806309559,73.92151508273903,82.93396446029105,128614800.0,65.54516582585548,5.195778859127609,-26.078484917260973,22.988633207166927,22.633019887323414,22.3304901213803,,,25.499113082885742,22.440449063872407,23.318883857166202,21.56201427057861
2016-03-09,23.044743545704556,23.106160773668737,22.80817701759104,23.00152587890625,108806800,AAPL,18.34000015258789,23.134818267822265,22.750624465942384,22.25610980987549,,23.00149692774273,22.78527268005632,22.493884951018487,22.500913401041622,67.2586899259569,0.27532567015460074,0.13252570368723743,0.14279996646736332,22.25610980987549,23.58529919857112,20.926920421179858,0.7804025052299945,0.41691548669190887,28.1856298244416,29.26746994683091,15.549454538211792,97.33512120463992,74.7845511455269,76.89378394881545,237421600.0,66.95171841063583,4.3765462488081885,-25.215448854473102,22.971954556722007,22.78428604020874,22.3304901213803,,,24.98731231689453,22.493884951018487,23.320962056832574,21.6668078452044
2016-03-10,23.06748905503419,23.256285835146045,22.780879406703452,23.012895584106445,134054400,AAPL,18.049999237060547,23.119805908203126,22.85093822479248,22.334586143493652,,23.00529647986397,22.826658662610885,22.5433145351221,22.52099113371083,68.44011113515677,0.2794974996278654,0.16192006287536304,0.11757743675250237,22.334586143493652,23.646959829779888,21.022212457207416,0.7584284673263595,0.4352753302497704,29.805564717595217,30.496521218424558,13.811113009594056,89.97152063836546,75.26378337377828,74.65661653401474,371476000.0,73.95993563985485,6.84337190641191,-24.73621662622173,23.016686941985313,22.79225024206663,22.3304901213803,,,24.448213577270508,22.5433145351221,23.39288905022184,21.69374002002236
