date,open,high,low,close,volume,ticker,vix,turbulence,sma_5,sma_10,sma_20,sma_50,ema_5,ema_10,ema_20,ema_50,rsi_14,macd_line,macd_signal,macd_hist,bb_middle_20,bb_upper_20,bb_lower_20,bb_pct_b_20,atr_14,adx_14,pdi_14,ndi_14,cci_20,stoch_k_14,stoch_d_14_3,obv,mfi_14,roc_12,williams_r_14,vwap,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,keltner_middle,keltner_upper,keltner_lower
2016-01-11,-1.2217359032600361,-1.2254787891684047,-1.2236266899449013,-1.223524997004975,1.5983271661575718,AAPL,0.7856738671252376,,-1.2229719080535075,,,,-1.220055665453073,-1.2126612415951106,-1.204729742339041,-1.1933793275033204,,-0.47129007739753853,-0.40624656272272963,-0.2882337775032976,,,,,,,,,,,,-2.141279990274252,,,,-1.2242845661368054,,,,,-1.2470650679403015,-1.204729742339041,-1.2019327932617503,-1.206797448963322
2016-01-11,-1.2631204323518819,-1.2653520057481327,-1.2661455630783824,-1.2649481255323565,0.7138268995935474,MSFT,0.7856738671252376,,-1.2598260644807864,,,,-1.2587577678990634,-1.2523672973256024,-1.2451364639544202,-1.2324278510763695,,-0.4438430442694628,-0.4019921851379043,-0.2207052091408996,,,,,,,,,,,,-1.5335722134567535,,,,-1.2655421507868418,,,,,-1.2819893415362895,-1.2451364639544202,-1.2453554733261032,-1.2439859744599548
2016-01-12,-1.2164065444517835,-1.220036990471607,-1.2185171616646548,-1.2187059152104218,1.558111215307651,AAPL,0.5402857383781592,,-1.2248279254382393,,,,-1.2192690401639876,-1.2133621780227406,-1.2056434179712558,-1.1939495649081846,,-0.4716844421233863,-0.42632986680526713,-0.23088843544208992,,,,,,,,,,,,-2.06140004629569,,,,-1.2191597601771311,,,,,-1.2478127412507352,-1.2056434179712558,-1.203913339465363,-1.2065452236961052
2016-01-12,-1.261333107392722,-1.2635798876748723,-1.261815348375003,-1.261516540452869,0.6461577629624868,MSFT,0.5402857383781592,,-1.2630751370530005,,,,-1.2592121280336388,-1.2534396008825506,-1.2460434221810608,-1.2329145020595187,,-0.4544174780509592,-0.4209721107373165,-0.1997071630728398,,,,,,,,,,,,-1.5035243004714247,,,,-1.262371659996935,,,,,-1.2846629104293272,-1.2460434221810608,-1.247101237215727,-1.2439835400786692
2016-01-13,-1.2171823424168768,-1.2183677227139962,-1.2237629242068784,-1.2273667898426954,2.4711067611407604,AAPL,0.9090384062404878,,-1.2270618866190974,,,,-1.2216351916532329,-1.215515176470087,-1.2073006347236255,-1.194843544965835,,-0.4912118102926344,-0.44658188235793483,-0.23285679441606721,,,,,,,,,,,,-2.162869946122029,,,,-1.223216886580366,,,,,-1.2449581440426396,-1.2073006347236255,-1.2043608639660868,-1.2095222139458885
2016-01-13,-1.2538983670958466,-1.2567045705584179,-1.2673002895298802,-1.2696664582069872,3.102133414867186,MSFT,0.9090384062404878,,-1.2665246041856235,,,,-1.262233742705665,-1.2558012453894234,-1.2476431242958292,-1.2337053838517151,,-0.48452780756059494,-0.4426826484596567,-0.23020762367096825,,,,,,,,,,,,-1.5592019498444918,,,,-1.264588680945208,,,,,-1.2786654509563955,-1.2476431242958292,-1.245014790586213,-1.2495754902422649
2016-01-14,-1.2251427521968474,-1.2207381669304553,-1.229076954587012,-1.2201888101407357,2.5213079779826386,AAPL,0.7387419140052748,,-1.2249899241106799,,,,-1.2208169740603265,-1.2159676548430773,-1.208111669656363,-1.1954156213595013,,-0.4866829134422668,-0.46181279976311973,-0.1742755753075362,,,,,,,,,,,,-2.060212918866572,,,,-1.223374330516505,-1.217830641760896,,,,-1.2524004826929143,-1.208111669656363,-1.2032011104303812,-1.2124849251991165
2016-01-14,-1.2667664023072613,-1.2613118389544375,-1.2653517446804043,-1.2591575135214708,1.9453286068008755,MSFT,0.7387419140052748,,-1.2651791713946372,,,,-1.2607425034775976,-1.2558195565498762,-1.248085833255156,-1.234048350618332,,-0.47604144613838684,-0.4582116081315037,-0.1611604762639049,,,,,,,,,,,,-1.515596326617048,,,,-1.2619903957897707,-1.2585875890868603,,,,-1.289287537650218,-1.248085833255156,-1.2447827055441714,-1.2507489184584801
2016-01-15,-1.231079165561593,-1.2299857887203434,-1.2303712642930336,-1.2282429916982895,3.6664729844298494,AAPL,1.150403942297262,,-1.2248751748139532,-1.223417608472904,,,-1.2229595800991233,-1.2178067253194471,-1.2096178405512141,-1.196287123687909,,-0.5006949851550356,-0.47700079229931963,-0.17377477028812402,,,,,,,,,,,,-2.189950102252532,,,,-1.2296004265308706,-1.2184735020960415,,,,-1.2476088821584703,-1.2096178405512141,-1.203744241497159,-1.215041618880031
2016-01-15,-1.2716990820875775,-1.2715894790213846,-1.2742283904865972,-1.274313198198346,3.4959673114382213,MSFT,1.150403942297262,,-1.2670971450094441,-1.2631096506874346,,,-1.2648040857973661,-1.2585947701990263,-1.2499352419440641,-1.234979108454564,,-0.5110814269742426,-0.47822990505008983,-0.21130558938932809,,,,,,,,,,,,-1.5753838941571958,,,,-1.2734323320705416,-1.2620301766007245,,,,-1.287986863187411,-1.2499352419440641,-1.2437147805126307,-1.2557574896061878
2016-01-19,-1.2236248620022585,-1.2268476487055087,-1.2298944545464865,-1.229826945318628,1.8284281029839378,AAPL,1.0203346557649011,,-1.226137274829104,-1.2263561458153105,,,-1.2249166289091524,-1.219600288862759,-1.2111324640878813,-1.197187747231943,,-0.5132140437837693,-0.49183444198185033,-0.16964064748458155,,,,,,,,,,,,-2.276222333352839,,,,-1.2289149403363178,-1.2243612385349463,,,,-1.2453658052355303,-1.2111324640878813,-1.2056521193173428,-1.2161255201444283
2016-01-19,-1.2704838212281804,-1.2736450704240907,-1.2762491357200556,-1.2773872845478655,1.241962055662465,MSFT,1.0203346557649011,,-1.2695876346383204,-1.2661481785475452,,,-1.268537283077984,-1.2614252680762064,-1.251902394874219,-1.2359953179778589,,-0.5451442234630547,-0.5016278611094257,-0.24905579184100615,,,,,,,,,,,,-1.6116494204762482,,,,-1.2758161237195622,-1.266584518750055,,,,-1.2826396632231456,-1.251902394874219,-1.2461617942254724,-1.2572033384069283
2016-01-20,-1.234789514099439,-1.2283833258544765,-1.2369796459812146,-1.2293888159796162,3.1510944413693918,AAPL,1.2268362725325872,,-1.228276754328396,-1.22835800734609,,,-1.2260751023760923,-1.2209878472185947,-1.2124608221735742,-1.1980355437299501,,-0.519464194325544,-0.505040979368006,-0.15065710660400272,,,,,,,,,,,,-2.158672504045823,,,,-1.2316234112232345,-1.2296399181260609,,,,-1.2448561575048684,-1.2124608221735742,-1.2053845116695048,-1.2191957787492258
2016-01-20,-1.2812071004928196,-1.2757714030499345,-1.2831772335464606,-1.2757429452854765,2.8141148073932887,MSFT,1.2268362725325872,,-1.2724359553043423,-1.2692010349554061,,,-1.2704775508008872,-1.2634416543925717,-1.25352500334768,-1.2369064436099977,,-0.5645092038130094,-0.5245437033481214,-0.24367066465037532,,,,,,,,,,,,-1.5589774364804396,,,,-1.278271307559736,-1.271210505171454,,,,-1.288420307348332,-1.25352500334768,-1.246521097684793,-1.2601933692878993
2016-01-21,-1.2281783809087639,-1.2294182554001047,-1.23180193789869,-1.2310400757671367,1.7647780454357551,AAPL,1.1061536323841812,,-1.2290124084452103,-1.2298458720092802,,,-1.227398526249372,-1.2224242665454335,-1.2138210219601087,-1.198916080765521,,-0.5258530614872006,-0.5169755585578805,-0.13581715334983469,,,,,,,,,,,,-2.243439577822586,,-1.6822892140866597,,-1.2308142000295985,-1.2296399181260609,,,,-1.2456037453278437,-1.2138210219601087,-1.20758932507669,-1.219632443471447
2016-01-21,-1.2739153337711877,-1.2743539071955439,-1.2745171498008279,-1.2779592515367217,0.9728729379004036,MSFT,1.1061536323841812,,-1.2740962858585516,-1.2717594198260587,,,-1.2725103939236042,-1.2654950701886503,-1.2552049534922283,-1.2378697618490526,,-0.5832199329332236,-0.5469320415929619,-0.23777853715088915,,,,,,,,,,,,-1.592434839214186,,-1.920103524002532,,-1.2756731435068194,-1.271210505171454,,,,-1.2914551937021521,-1.2552049534922283,-1.2496619406671532,-1.2602894163321081
2016-01-22,-1.2228828509175864,-1.2174664415083645,-1.2201182292610224,-1.2137858315482732,2.7020735916457133,AAPL,0.5228539066135963,,-1.2277300749546212,-1.228165270993144,,,-1.2225222019545097,-1.2204528197700193,-1.213397036793526,-1.1990725747581268,-0.7765262156249713,-0.48593689807385626,-0.5179678445188726,-0.008153272190229117,,,,,-0.9259627640407047,,-1.2379582249710426,0.1409408757673279,,0.12656395313268076,,-2.136507916768976,-1.341775005032354,-0.4475678006978889,0.12656395313268076,-1.2171818632518174,-1.229183172109716,,,,-1.2325539993284134,-1.213397036793526,-1.2052990330748519,-1.2212470396894592
2016-01-22,-1.2709841226326912,-1.269037684504799,-1.2675888351137212,-1.2650195013619792,0.7626463168023286,MSFT,0.5228539066135963,,-1.2752699359343471,-1.2716734112741517,,,-1.2695490881636535,-1.264818483336295,-1.2554878861700185,-1.238281970431738,-1.11643724354879,-0.5577000424653088,-0.5593111205564207,-0.12597685877817477,,,,,-0.9756845322118696,,-1.4190885564440907,0.33521125009574976,,-0.37181414906466737,,-1.5611712908357342,-0.9710891395844973,-1.3155841514279791,-0.37181414906466664,-1.2672821780539767,-1.271210505171454,,,,-1.2791712394411197,-1.2554878861700185,-1.2497527955941776,-1.2607802306007676
2016-01-25,-1.2131347036283324,-1.2172326052485805,-1.2172567612465568,-1.220458262099181,1.739557174003901,AAPL,0.7655601363938304,,-1.22617101625468,-1.2273266439247963,,,-1.2214982438971127,-1.2200566854320798,-1.2136533018249676,-1.1994895746552574,-0.9446399827502108,-0.46884547646212976,-0.5150984063418619,0.03690151487432206,,,,,-0.9358583725230638,,-1.199660166253473,0.1874034506757842,,-0.3870515622632486,,-2.2206785829256344,-1.4630971923784164,-0.4467637686374959,-0.3870515622632484,-1.2183842544480383,-1.2290646699380676,,,,-1.2318064115054381,-1.2136533018249676,-1.2073578873928552,-1.2195344480439299
2016-01-25,-1.2671952912186035,-1.2667695830180434,-1.264774329030062,-1.2685940549543613,0.5354525551155154,MSFT,0.7655601363938304,,-1.2741248852988947,-1.272060400070529,,,-1.2687673095038776,-1.2649159284895393,-1.256085595256625,-1.2388198199884506,-1.2231418955322249,-0.5452209495546902,-0.5665094643619861,-0.06810895171591898,,,,,-0.9845349602586095,,-1.2602949638068621,0.38032887302351875,,-0.6440856834303077,,-1.5900639214827925,-0.7505790542749446,-1.1402487767274245,-0.6440856834303071,-1.2667816666272118,-1.271210505171454,,,,-1.2764977638153665,-1.256085595256625,-1.2523111516788041,-1.2592534173191852
2016-01-26,-1.2184979161483718,-1.2194027822873954,-1.2211401391421521,-1.2186049133428265,3.3395706320751204,AAPL,0.5443085868284256,,-1.223923564193545,-1.22683295354976,,,-1.2201970497365768,-1.2193945757485443,-1.213707428803486,-1.1998161582994085,-0.647173798241762,-0.448933191673559,-0.5085349829258653,0.07999928996505487,,,,,-0.9417957079422141,,-1.2722161742243188,0.4361504820622759,,0.4182900446965146,0.055187629949256904,-2.0986717848477796,-1.4997418736116317,0.3817526639386824,0.4182900446965145,-1.2197779810707856,-1.2290646699380676,,,,-1.2292577169190175,-1.213707428803486,-1.2083145796059684,-1.2186028196682672
2016-01-26,-1.2682676320503752,-1.2682581218546443,-1.2654960498385452,-1.2658774983139025,0.07223446068794766,MSFT,0.5443085868284256,,-1.2718204688017238,-1.2721535635799606,,,-1.2673399153167528,-1.2645009029767191,-1.2563666806117741,-1.2392288089624972,-1.178890297372326,-0.5250428588423504,-0.5678944153936807,-0.0031743695568258734,,,,,-0.9836714850334496,,-1.5168190745765813,0.42196678667852144,,-0.1249024107762751,-0.4160088184888811,-1.5660052791698618,-0.7938324068175,-0.2594099972914105,-0.12490241077627437,-1.2666148436953577,-1.271210505171454,,,,-1.2808331691865193,-1.2563666806117741,-1.2544803749078046,-1.2574887659190552
2016-01-27,-1.2316188304503137,-1.2335913952331803,-1.2372521189850085,-1.2407456591682837,7.345545269992361,AAPL,0.6261047149974392,,-1.2261980150850944,-1.229044462582415,,,-1.226719064563654,-1.2228907119112222,-1.2158796471509217,-1.201014720751651,-1.0221998402313155,-0.48585173486880706,-0.511197130671839,-0.027635571925002437,,,,,-0.9058891866269054,,-1.3566761062220283,0.6475167820185354,,-1.9171957910115087,-0.6707729111984141,-2.315409401662571,-1.61277579750748,-0.8507521533927154,-1.917195791011509,-1.2372539268495133,-1.229200002374904,,,,-1.2241260757712111,-1.2158796471509217,-1.2065980398622507,-1.2250202553770024
2016-01-27,-1.2666948417748218,-1.2699591983100675,-1.269320915498224,-1.2726689208941422,0.7003776287742656,MSFT,0.6261047149974392,,-1.2712050071088565,-1.2732715163767885,,,-1.2686538505610823,-1.265398225703807,-1.2572702465360137,-1.239891181490187,-1.1685502886001862,-0.5263549810737601,-0.5692867867013266,-0.003257252743483918,,,,,-0.9886365745538204,,-1.5061030547954941,0.2760427512759721,,-0.6478605945587804,-0.5164125992953317,-1.596619012450134,-0.7724820597584796,-0.7062578601044319,-0.6478605945587799,-1.270714832379271,-1.27354145146855,,,,-1.2831454827969646,-1.2572702465360137,-1.256175263579705,-1.2575343827529526
2016-01-28,-1.2392081051780386,-1.2406356731530912,-1.2404881423842877,-1.2384877631284725,2.0064929530304676,AAPL,0.533581246721011,,-1.2276895738640228,-1.2301603617925163,,,-1.2303135012696467,-1.2253394088997418,-1.2176284605521763,-1.2020760509656268,-0.5987083791440141,-0.5070695254776265,-0.5178745355833942,-0.07448163087167949,,,,,-0.9260573031916978,,-1.310832272366705,0.2979455011095922,,-1.3489617916744456,-1.0124514635231858,-2.224926402757217,-1.5607556306772215,-0.9947345945071463,-1.3489617916744454,-1.239939948955434,-1.2308072769532536,,,,-1.2280001394155469,-1.2176284605521763,-1.2105064033155488,-1.224409144848785
2016-01-28,-1.2677672233641128,-1.269888390568247,-1.2676611076729403,-1.2666638716034613,2.753553203561742,MSFT,0.533581246721011,,-1.2689435176831705,-1.2729705268159675,,,-1.2675266000537087,-1.2650387281648234,-1.2575136841583474,-1.2402893524806684,-0.43042492742593996,-0.5077574948720794,-0.5663695653856116,0.044880144325512815,,,,,-1.0100072206910529,,-1.452883298565552,-0.37579206241556223,,-0.06897587531104522,-0.3072333106046623,-1.5445790289956245,-0.1294339251081123,-0.3560808181790969,-0.06897587531104447,-1.268140446760341,-1.276302677258337,,,,-1.290371365676185,-1.2575136841583474,-1.2575619732166228,-1.2565390681432864
2016-01-29,-1.2358351300743673,-1.231221079895916,-1.233811721933233,-1.2275353251671892,2.60696273044221,AAPL,0.23589736692028135,,-1.2304432042083335,-1.2308975248181213,,,-1.2290544144162456,-1.2253454652074258,-1.218160406825635,-1.202658080285333,-0.3163187296496596,-0.49443242025756023,-0.5205079025011164,-0.027299785617622738,,,,,-0.9204968409164196,,-0.8268635529848121,0.2708406253053276,,-0.20241920338062097,-1.2329325758068275,-2.120243864717842,-1.12253186667029,-0.6773701350521976,-0.20241920338062097,-1.2309153799244534,-1.2308072769532536,,,,-1.2308548221111006,-1.218160406825635,-1.2115203072044478,-1.2244142990215474
2016-01-29,-1.2472498424665874,-1.2494746863407509,-1.247814794215603,-1.2450025774557643,4.436538795602828,MSFT,0.23589736692028135,,-1.264935855965181,-1.2715515875637684,,,-1.259549170124619,-1.260799526732215,-1.2556631474925402,-1.2398125843227683,0.25402151084046837,-0.42883267868462427,-0.5469283539041494,0.22945022908504425,,,,,-0.9689929381013712,,-0.3373486374750713,-0.5221572296344301,,1.3162232993695566,0.21693380792868483,-1.474975973596602,0.05811469349323727,0.662579332550559,1.3162232993695568,-1.2474971446399483,-1.2675527039762462,,,,-1.2858912405683312,-1.2556631474925402,-1.2516096754750115,-1.2591335672806407
2016-02-01,-1.2301684356315306,-1.2333243095298005,-1.2302350050913726,-1.2306019748393395,0.9938577846114046,AAPL,0.20639698980491908,,-1.2324746997658749,-1.2311342295881171,-1.23130709817991,,-1.229238518018642,-1.2259096928108442,-1.218935776160489,-1.2033398340372492,-0.5556468753084035,-0.4897782259667236,-0.5216170455393614,-0.009516645270351865,-1.23130709817991,-1.2360483414954375,-1.223599827899387,-0.8137289242885394,-0.9220050710873907,,-0.8217712526913445,0.27812946749210743,,-0.5234476780386826,-0.737861598302578,-2.1867806914037864,-1.4364318268053018,-0.40206744709325837,-0.5234476780386826,-1.2314660308028704,-1.2308072769532536,,,,-1.2305490334727036,-1.218935776160489,-1.214223214296673,-1.2230839275072036
2016-02-01,-1.2461775401901862,-1.2494747312682446,-1.2442064218650803,-1.2477192270335011,1.293334122137065,MSFT,0.20639698980491908,,-1.2607564301393146,-1.2688857168468346,-1.26904045385312,,-1.255137122921849,-1.2578258594881373,-1.2542485603551699,-1.2394622850854735,0.15723774913430194,-0.37351811747587416,-0.5193856168037275,0.3199428555738048,-1.26904045385312,-1.267429457735988,-1.2687067419472338,0.8391053413342745,-0.9862619246953849,,-0.25947816289963127,-0.783256651815092,,1.098934116461161,0.8522790411019652,-1.5117776015339324,0.47047655443154734,0.9929743337906402,1.0989341164611615,-1.2472111420981173,-1.2675527039762462,,,,-1.2772926187043545,-1.2542485603551699,-1.252955186457689,-1.254729841328246
2016-02-02,-1.2337101773539914,-1.235561180025389,-1.2340502025095479,-1.2371735171675102,0.7474010783006212,AAPL,0.47458074825024893,,-1.2361934600606386,-1.2318713983153908,-1.2331535472967603,,-1.2315545070983038,-1.2275698019131975,-1.220267496507901,-1.2042574635878762,-0.8735000467859437,-0.500022631638755,-0.5247000809304664,-0.03254607369877558,-1.2331535472967603,-1.2403726145091678,-1.2226833006809228,-1.3336512784030585,-0.9220991241106598,,-1.109701840976578,0.4855989763409192,,-1.211381558756172,-0.6889919497899564,-2.247489461828205,-1.7508380081800885,-1.0886808211920704,-1.211381558756172,-1.2356693376739398,-1.2308072769532536,,,,-1.2303789704222932,-1.220267496507901,-1.216854196305722,-1.2229956051613953
2016-02-02,-1.2512532675569061,-1.2553578339555758,-1.2575575358938744,-1.2599438868110295,2.2589774083093834,MSFT,0.47458074825024893,,-1.2595684400275025,-1.2671371309383135,-1.2696873260158452,,-1.2562737476538735,-1.257619277370709,-1.2541373563645428,-1.2396106872123673,-0.35101301483849184,-0.3646243151053946,-0.4954236413111923,0.2799463736803869,-1.2696873260158452,-1.269319744774102,-1.2679816966302981,-0.020145834889231683,-0.9642438296179406,,-0.4615790136758783,-0.02270382380295237,,0.1211538550094843,0.9214331420856678,-1.558656358228623,-0.007137957730242288,-0.3030411379773712,0.12115385500948476,-1.257675788801564,-1.2632494906775387,,,,-1.2830010739512123,-1.2541373563645428,-1.251374646032259,-1.256210537312532
2016-02-03,-1.2351267588524806,-1.232890299210461,-1.2347313857494302,-1.2308715688538576,1.3388957990120909,AAPL,0.430330438337168,,-1.2342159621639262,-1.2320201805054585,-1.2342338986969372,,-1.2309952235205204,-1.2277787711844665,-1.2208680440774162,-1.2048872699118405,-0.4536358889825452,-0.4902676660038108,-0.5250756917572594,-0.0009585151681209975,-1.2342338986969372,-1.243163536214331,-1.2218566093954517,-0.6967690276387319,-0.9327487035121356,,-0.9346970302245463,0.2520144167648523,,-0.5516697981078923,-0.8130486797802638,-2.172793388877901,-1.4029856288503864,-0.3713134048113414,-0.5516697981078923,-1.232893328470374,-1.2308072769532536,,,,-1.2266749128367287,-1.2208680440774162,-1.217817941478595,-1.2231990048105617
2016-02-03,-1.2578301579632,-1.2615243657117512,-1.2675888686091341,-1.2659489051226178,2.3583711890971957,MSFT,0.430330438337168,,-1.2582230010340782,-1.2661553428214205,-1.2707259126149397,,-1.2590346944779216,-1.2585439206755233,-1.2546108146729666,-1.2399914945630053,-0.2852913382426667,-0.3743481962306418,-0.47836177135325036,0.2028733997440089,-1.2707259126149397,-1.2722575523469863,-1.2669247003491806,-0.4309479676500282,-0.9780591133953749,,-0.8170210808848124,0.6708896517533396,,-0.35915303954477085,0.31206424258917187,-1.6065723550108517,0.042693069247696426,0.2239695459589891,-0.35915303954477007,-1.2650653310064022,-1.2606674712408974,,,,-1.2756306267807653,-1.2546108146729666,-1.250448424062814,-1.2582000041815944
2016-02-04,-1.2304715066194047,-1.2294912579911823,-1.229190907367279,-1.228262652258733,1.3737652000053406,AAPL,0.45580796700226384,,-1.2321681648889689,-1.231741488648235,-1.2348413128963787,,-1.2297516414545695,-1.2274739515071615,-1.2211612075725395,-1.2053881207152362,-0.5974278737361334,-0.47400715209126143,-0.5218910049610382,0.04057952472260374,-1.2348413128963787,-1.2446174418921416,-1.2215201624478313,-0.36705547746222134,-0.9571426671709177,,-0.6572391696939698,0.06685998037508442,,-0.2785585514438275,-0.7260620154361016,-2.097272745828303,-1.0341440023785036,-0.15528008555931483,-0.2785585514438275,-1.2290510712459026,-1.2308072769532536,,,,-1.2257913429633918,-1.2211612075725395,-1.2191354648285802,-1.2223732025962573
2016-02-04,-1.266051397525891,-1.265635421245491,-1.2667949928987292,-1.2670927151839593,1.5149838486996783,MSFT,0.45580796700226384,,-1.2583088613794848,-1.2650660440146433,-1.271462620866189,,-1.261256886043589,-1.2595087636284392,-1.255148528373354,-1.2404027443492895,-0.6602180082634646,-0.3845938808452167,-0.4669330899062063,0.13995166773535167,-1.271462620866189,-1.2739115690073524,-1.2666488681504735,-0.4748124891820171,-0.9869094498990486,,-0.7855706308112229,0.7221768376225918,,-0.4506398310941962,-0.25154773471865294,-1.6456870449925098,-0.44954468756160737,0.3405816534532244,-0.45063983109419564,-1.2665670686423491,-1.2606674712408974,,,,-1.2749081162155804,-1.255148528373354,-1.251565750850732,-1.2581093946224304
2016-02-05,-1.2282332460747007,-1.230867486647733,-1.234328164988402,-1.2370044136187264,1.3700817157853205,AAPL,0.6623093280099873,,-1.2340645524953637,-1.2340712844966997,-1.2351674285329646,,-1.2318401510513972,-1.2288188101073856,-1.222264765431946,-1.2062186676009847,-0.6163181508343214,-0.4806576249445286,-0.5207686757103276,0.016517971710688296,-1.2351674285329646,-1.2443820084916666,-1.2224709833615153,-1.2601466776402477,-0.9657418764105091,,-0.6218324239851595,0.338340574698219,,-1.1936791603314765,-0.7197739755738695,-2.1727062841137657,-0.9396830787026088,-0.6291750878656287,-1.1936791603314767,-1.2341245925784798,-1.2319070665761243,,,,-1.2187906610185981,-1.222264765431946,-1.2197456377715554,-1.2240146927711135
